Day,Culture,Temperature,Disk,Treatment,Date,JuvID,F,Fm,Fo,FvFm,FvFmInitial,FvFmPercentageChange,CellPerJuv,Area_mm2,Area_mm2_Difference,Area_mm2_PercentageChange,Polyps,Polyps_Difference,Polyps_PercentageChange,Dead,RespirationPerMM2 ,CellsPerMM2,CellDensityPerMM2PercentChange,CellDensityPerMM2PercentChangePerTimePointAndCulture
30,SS08,31,02,SS08@31,14.11.19,26,0.2029,0.2446,0.2029,0.17,0.156,8.974358974,,,,,,,,no,,,,
30,SS08,31,02,SS08@31,14.11.19,27,0.0059,0.0059,0.0059,0,0.085,-100,,,,,,,,came off,,,,
30,SS08,31,02,SS08@31,14.11.19,28,0.2034,0.2363,0.2034,0.139,0.095,46.31578947,,,,,,,,no,,,,
30,SS08,31,02,SS08@31,14.11.19,29,0.1637,0.2426,0.1637,0.325,0.158,105.6962025,,,,,,,,no,,,,
30,SS08,31,02,SS08@31,14.11.19,30,0.223,0.2691,0.223,0.171,0.106,61.32075472,,,,,,,,no,,,,
30,SS08,31,02,SS08@31,14.11.19,31,0.0059,0.0074,0.0059,0,0.191,-100,,,,,,,,came off,,,,
30,SS08,31,02,SS08@31,14.11.19,32,0.0054,0.0088,0.0054,0,0.138,-100,,,,,,,,came off,,,,
30,SS08,31,02,SS08@31,14.11.19,33,0.1696,0.2162,0.1696,0.215,0.104,106.7307692,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,1,0.0059,0.0078,0.0059,0,0,,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,2,0.0054,0.0069,0.0054,0,0,,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,3,0.0059,0.0078,0.0059,0,0.228,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,4,0.0078,0.0064,0.0078,0,0,,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,5,0.0044,0.0054,0.0044,0,0.175,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,6,0.0103,0.0103,0.0103,0,0.236,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,7,0.0083,0.0098,0.0083,0,0.174,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,8,0.2348,0.2794,0.2348,0.16,0.168,-4.761904762,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,9,0.0054,0.0069,0.0054,0,0.146,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,10,0.0064,0.0049,0.0064,0,0.182,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,11,0.0069,0.0078,0.0069,0,0.238,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,12,0.0049,0.0054,0.0049,0,0.183,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,13,0.224,0.274,0.224,0.182,0.15,21.33333333,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,14,0.2186,0.2632,0.2186,0.169,0.159,6.289308176,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,15,0.2005,0.2471,0.2005,0.188,0.188,0,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,16,0.0059,0.0044,0.0059,0,0.253,-100,,,,,,,,yes,,,,
30,WT10,31,05,WT10@31,14.11.19,17,0.0064,0.0044,0.0064,0,0.187,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,18,0.2069,0.2441,0.2069,0.153,0.207,-26.08695652,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,19,0.2137,0.2569,0.2137,0.168,0.249,-32.53012048,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,20,0.0054,0.0059,0.0054,0,0.138,-100,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,21,0.0049,0.0069,0.0049,0,0.188,-100,,,,,,,,yes,,,,
30,WT10,31,05,WT10@31,14.11.19,22,0.2025,0.2564,0.2025,0.21,0.227,-7.488986784,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,23,0.0054,0.0054,0.0054,0,0.176,-100,,,,,,,,yes,,,,
30,WT10,31,05,WT10@31,14.11.19,24,0.0054,0.0064,0.0054,0,0.365,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,25,0.2225,0.2701,0.2225,0.176,0.182,-3.296703297,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,26,0.2426,0.2956,0.2426,0.179,0.213,-15.96244131,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,27,0.1931,0.2407,0.1931,0.198,0.202,-1.98019802,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,28,0.2049,0.2618,0.2049,0.217,0.21,3.333333333,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,29,0.2078,0.2495,0.2078,0.167,0.168,-0.595238095,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,30,0.2191,0.2652,0.2191,0.174,0.162,7.407407407,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,31,0.0044,0.0054,0.0044,0,0.292,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,32,0.1931,0.2456,0.1931,0.214,0.206,3.883495146,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,33,0.0054,0.0054,0.0054,0,0.404,-100,,,,,,,,came off,,,,
30,WT10,31,05,WT10@31,14.11.19,34,0.1956,0.2466,0.1956,0.207,0.226,-8.407079646,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,35,0.202,0.2495,0.202,0.191,0.198,-3.535353535,,,,,,,,no,,,,
30,WT10,31,05,WT10@31,14.11.19,36,0.1838,0.2328,0.1838,0.211,0.259,-18.53281853,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,1,0.0083,0.0093,0.0083,0,0.494,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,2,0.0049,0.0074,0.0049,0,0.085,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,3,0.2142,0.249,0.2142,0.14,0.122,14.75409836,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,4,0.0064,0.0054,0.0064,0,0.088,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,5,0.0069,0.0074,0.0069,0,0.055,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,6,0.0064,0.0069,0.0064,0,0.081,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,7,0.0069,0.0054,0.0069,0,0.03,-100,,,,,,,,yes,,,,
30,SS08,27,04,SS08@27,14.11.19,8,0.2858,0.3186,0.2858,0.103,0.043,139.5348837,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,9,0.2676,0.3113,0.2676,0.14,0.112,25,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,10,0.2637,0.301,0.2637,0.124,0.107,15.88785047,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,11,0.2088,0.2333,0.2088,0.105,0,,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,12,0.0064,0.0088,0.0064,0,0.021,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,13,0.0059,0.0069,0.0059,0,0.495,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,14,0.2691,0.3005,0.2691,0.104,0.08,30,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,15,0.249,0.2696,0.249,0.076,0,,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,16,0.0074,0.0069,0.0074,0,0.018,-100,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,17,0.249,0.2549,0.249,0.023,0,,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,18,0.249,0.2951,0.249,0.156,0.151,3.311258278,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,19,0.0069,0.0069,0.0069,0,0.392,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,20,0.1882,0.2245,0.1882,0.162,0.119,36.13445378,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,21,0.2706,0.298,0.2706,0.092,0.067,37.31343284,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,22,0.2377,0.2593,0.2377,0.083,0.063,31.74603175,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,23,0.0064,0.0083,0.0064,0,0.183,-100,,,,,,,,yes,,,,
30,SS08,27,04,SS08@27,14.11.19,24,0.0397,0.0681,0.0397,0.417,0.046,806.5217391,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,25,0.2201,0.2534,0.2201,0.132,0.029,355.1724138,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,26,0.2525,0.298,0.2525,0.153,0.129,18.60465116,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,27,0.0059,0.0064,0.0059,0,0.232,-100,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,28,0.0074,0.0064,0.0074,0,0.035,-100,,,,,,,,yes,,,,
30,SS08,27,04,SS08@27,14.11.19,29,0.2225,0.2446,0.2225,0.09,0.042,114.2857143,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,30,0.0074,0.0074,0.0074,0,0.233,-100,,,,,,,,yes,,,,
30,SS08,27,04,SS08@27,14.11.19,31,0.2637,0.2917,0.2637,0.096,0.077,24.67532468,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,32,0.0064,0.0103,0.0064,0,0.088,-100,,,,,,,,yes,,,,
30,SS08,27,04,SS08@27,14.11.19,33,0.0059,0.0078,0.0059,0,0,,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,34,0.0064,0.0098,0.0064,0,0.429,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,35,0.0064,0.0069,0.0064,0,0.392,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,36,0.0059,0.0064,0.0059,0,0.444,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,37,0.0059,0.0054,0.0059,0,0.069,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,38,0.2157,0.2456,0.2157,0.122,0.086,41.86046512,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,39,0.2176,0.2716,0.2176,0.199,0.217,-8.294930876,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,40,0.0093,0.0088,0.0093,0,0.452,-100,,,,,,,,came off,,,,
30,SS08,27,04,SS08@27,14.11.19,41,0.2632,0.298,0.2632,0.117,0.09,30,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,42,0.0049,0.0064,0.0049,0,0.032,-100,,,,,,,,yes,,,,
30,SS08,27,04,SS08@27,14.11.19,43,0.2441,0.2877,0.2441,0.152,0.124,22.58064516,,,,,,,,no,,,,
30,SS08,27,04,SS08@27,14.11.19,44,0.2412,0.2657,0.2412,0.092,0.064,43.75,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,1,0.0069,0.0069,0.0069,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,2,0.0054,0.0049,0.0054,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,3,0.0049,0.0054,0.0049,0,0.112,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,4,0.0054,0.0044,0.0054,0,0.14,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,5,0.0054,0.0059,0.0054,0,0.148,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,6,0.1995,0.2348,0.1995,0.15,0.056,167.8571429,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,7,0.225,0.2529,0.225,0.11,0.091,20.87912088,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,8,0.2025,0.2348,0.2025,0.138,0.099,39.39393939,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,9,0.1926,0.2225,0.1926,0.134,0.124,8.064516129,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,10,0.0049,0.0049,0.0049,0,0.058,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,11,0.0044,0.0074,0.0044,0,0.065,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,12,0.0044,0.0069,0.0044,0,0.094,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,13,0.1755,0.2191,0.1755,0.199,0.095,109.4736842,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,14,0.2191,0.2544,0.2191,0.139,0.107,29.90654206,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,15,0.0069,0.0069,0.0069,0,0.11,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,16,0.0034,0.0059,0.0034,0,0.116,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,17,0.0064,0.0049,0.0064,0,0.2,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,18,0.0044,0.0049,0.0044,0,0.041,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,19,0.0039,0.0069,0.0039,0,0.09,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,20,0.0054,0.0049,0.0054,0,0.171,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,21,0.0059,0.0039,0.0059,0,0.465,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,22,0.0054,0.0044,0.0054,0,0.194,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,23,0.2034,0.2328,0.2034,0.126,0.07,80,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,24,0.0049,0.0064,0.0049,0,0.071,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,25,0.2397,0.274,0.2397,0.125,0.141,-11.34751773,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,26,0.0069,0.0054,0.0069,0,0.087,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,27,0.1549,0.1794,0.1549,0.137,0.413,-66.82808717,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,28,0.1975,0.2387,0.1975,0.172,0.132,30.3030303,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,29,0.1873,0.2225,0.1873,0.159,0.106,50,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,30,0.0074,0.0093,0.0074,0,0.243,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,31,0.0054,0.0069,0.0054,0,0.256,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,32,0.0054,0.0064,0.0054,0,0.146,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,33,0.0049,0.0064,0.0049,0,0.16,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,34,0.0064,0.0054,0.0064,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,35,0.0059,0.0059,0.0059,0,0.09,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,36,0.0054,0.0078,0.0054,0,0.116,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,37,0.0069,0.0074,0.0069,0,0.148,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,38,0.0098,0.0103,0.0098,0,0.122,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,39,0.2005,0.224,0.2005,0.105,0.107,-1.869158879,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,40,0.0083,0.0069,0.0083,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,41,0.0093,0.0083,0.0093,0,0.48,-100,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,42,0.2054,0.2412,0.2054,0.148,0.168,-11.9047619,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,43,0.0049,0.0074,0.0049,0,0.273,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,44,0.0064,0.0049,0.0064,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,45,0.0069,0.0054,0.0069,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,46,0.0059,0.0064,0.0059,0,0.118,-100,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,47,0.0054,0.0064,0.0054,0,0.097,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,48,0.2172,0.2544,0.2172,0.146,0.157,-7.006369427,,,,,,,,no,,,,
30,SS08,31,08,SS08@31,14.11.19,49,0.0059,0.0103,0.0059,0,0.098,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,50,0.0083,0.0088,0.0083,0,0.471,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,51,0.0064,0.0083,0.0064,0,0.139,-100,,,,,,,,yes,,,,
30,SS08,31,08,SS08@31,14.11.19,52,0.0054,0.0088,0.0054,0,0,,,,,,,,,came off,,,,
30,SS08,31,08,SS08@31,14.11.19,53,0.0064,0.0064,0.0064,0,0,,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,1,0.0054,0.0088,0.0054,0,0.12,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,2,0.0069,0.0098,0.0069,0,0.351,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,3,0.0103,0.0123,0.0103,0,0.165,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,4,0.0064,0.0069,0.0064,0,0.138,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,5,0.0034,0.0064,0.0034,0,0.429,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,6,0.0039,0.0083,0.0039,0,0.172,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,7,0.0078,0.0054,0.0078,0,0.248,-100,,,,,,,,came off alive,,,,
33,WT10,27,07,WT10@27,17.11.19,8,0.0083,0.0049,0.0083,0,0.223,-100,,,,,,,,came off,,,,
33,WT10,27,07,WT10@27,17.11.19,9,0.2407,0.2941,0.2407,0.182,0.18,1.111111111,,2.665,0.039,1.485148515,1,-2,-66.66666667,no,,,,
33,WT10,27,07,WT10@27,17.11.19,10,0.3319,0.3623,0.3319,0.084,0.151,-44.37086093,,2.246,0.095,4.416550442,3,,,no,,,,
33,WT10,27,07,WT10@27,17.11.19,11,0.2569,0.3005,0.2569,0.145,0.199,-27.13567839,218267,1.507,0.013,0.870147256,2,,,no,,144835,160,
33,WT10,27,07,WT10@27,17.11.19,12,0.2618,0.3049,0.2618,0.141,0.166,-15.06024096,,1.272,0.097,8.255319149,1,,,no,,,,
33,WT10,27,01,WT10@27,17.11.19,1,0.0078,0.0039,0.0078,0,0.404,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,2,0.0088,0.0074,0.0088,0,0.352,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,3,0.0064,0.0064,0.0064,0,0.415,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,4,0.0054,0.0054,0.0054,0,0.215,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,5,0.2794,0.3132,0.2794,0.108,0.145,-25.51724138,,2.001,0.138,7.407407407,4,,,no,,,,
33,WT10,27,01,WT10@27,17.11.19,6,0.0069,0.0054,0.0069,0,0.213,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,7,0.0064,0.0074,0.0064,0,0.395,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,8,0.0059,0.0074,0.0059,0,0.386,-100,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,9,0.1858,0.2613,0.1858,0.289,0.221,30.76923077,,1.288,-0.167,-11.47766323,1,-2,-66.66666667,no,,,,
33,WT10,27,01,WT10@27,17.11.19,10,0.0049,0.0069,0.0049,0,0,,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,11,0.0039,0.0069,0.0039,0,0,,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,12,0.0044,0.0059,0.0044,0,0,,,,,,,,,came off,,,,
33,WT10,27,01,WT10@27,17.11.19,13,0.0069,0.0049,0.0069,0,0,,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,1,0.2,0.2627,0.2,0.239,0.375,-36.26666667,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,2,0.0054,0.0054,0.0054,0,0.333,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,3,0.0059,0.0069,0.0059,0,0.115,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,4,0.0049,0.0064,0.0049,0,0.462,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,5,0.0054,0.0069,0.0054,0,0.184,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,6,0.0069,0.0083,0.0069,0,0.469,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,7,0.0074,0.0074,0.0074,0,0.325,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,8,0.1794,0.2299,0.1794,0.22,0.244,-9.836065574,,1.017,0.048,4.953560372,1,,,no,,,,
33,WT10,31,08,WT10@31,17.11.19,9,0.0078,0.0083,0.0078,0,0.439,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,10,0.0074,0.0074,0.0074,0,0.291,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,11,0.0064,0.0069,0.0064,0,0.161,-100,,,,,,,,yes,,,,
33,WT10,31,08,WT10@31,17.11.19,12,0.0074,0.0064,0.0074,0,0.388,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,13,0.0069,0.0074,0.0069,0,0.225,-100,,,,,,,,yes,,,,
33,WT10,31,08,WT10@31,17.11.19,14,0.0069,0.0064,0.0069,0,0.149,-100,,,,,,,,yes,,,,
33,WT10,31,08,WT10@31,17.11.19,15,0.0074,0.0069,0.0074,0,0.217,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,16,0.0069,0.0064,0.0069,0,0.277,-100,,,,,,,,came off,,,,
33,WT10,31,08,WT10@31,17.11.19,17,0.0103,0.0093,0.0103,0,0.409,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,1,0.0064,0.0083,0.0064,0,0.429,-100,,,,,,,,came off,,,,
33,WT10,27,06,WT10@27,17.11.19,1,0.0064,0.0083,0.0064,0,0.335,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,2,0.0049,0.0064,0.0049,0,0.06,-100,,,,,,,,came off,,,,
33,WT10,27,06,WT10@27,17.11.19,2,0.0054,0.0088,0.0054,0,0.193,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,3,0.2412,0.2652,0.2412,0.091,0.12,-24.16666667,70000,1.572,0.213,15.67328918,3,,,no,,44529,8,
33,WT10,27,06,WT10@27,17.11.19,3,0.0064,0.0074,0.0064,0,0.148,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,4,0.0088,0.0088,0.0088,0,0.11,-100,,,,,,,,came off,,,,
33,WT10,27,06,WT10@27,17.11.19,4,0.0059,0.0069,0.0059,0,0.296,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,5,0.2142,0.2451,0.2142,0.126,0.066,90.90909091,,3.018,0.13,4.501385042,5,,,no,,,,
33,WT10,27,06,WT10@27,17.11.19,5,0.2828,0.325,0.2828,0.13,0.193,-32.64248705,135500,2.732,0.362,15.2742616,5,,,no,,49597,-11,
33,SS01,27,03,SS01@27,17.11.19,6,0.2706,0.2912,0.2706,0.071,0.103,-31.06796117,155667,3.756,0.245,6.978068926,7,,,no,2.20564E-05,41445,0,
33,WT10,27,06,WT10@27,17.11.19,6,0.0074,0.0093,0.0074,0,0.149,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,7,0.0093,0.0078,0.0093,0,0.21,-100,,,,,,,,came off,,,,
33,WT10,27,06,WT10@27,17.11.19,7,0.0069,0.0093,0.0069,0,0.315,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,8,0.2578,0.2745,0.2578,0.061,0.06,1.666666667,,2.876,-0.03,-1.032346869,5,,,no,,,,
33,WT10,27,06,WT10@27,17.11.19,8,0.0054,0.0074,0.0054,0,0.336,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,9,0.0074,0.0088,0.0074,0,0.266,-100,,,,,,,,came off,,,,
33,WT10,27,06,WT10@27,17.11.19,9,0.2711,0.323,0.2711,0.161,0.202,-20.2970297,50778,1.576,0.05,3.276539974,1,-1,-50,no,,32219,-42,
33,SS01,27,03,SS01@27,17.11.19,10,0.2333,0.2618,0.2333,0.109,0.119,-8.403361345,,1.637,0.004,0.244947949,2,,,no,,,,
33,WT10,27,06,WT10@27,17.11.19,10,0.298,0.3569,0.298,0.165,0.169,-2.366863905,104400,2.15,0.034,1.606805293,3,,,no,,48558,-13,
33,SS01,27,03,SS01@27,17.11.19,11,0.0064,0.0069,0.0064,0,0.115,-100,,,,,,,,came off,,,,
33,WT10,27,06,WT10@27,17.11.19,11,0.0078,0.0108,0.0078,0,0.37,-100,,,,,,,,came off,,,,
33,SS01,27,03,SS01@27,17.11.19,12,0.1858,0.2328,0.1858,0.202,0.254,-20.47244094,,0.621,0.033,5.612244898,1,,,no,,,,
33,WT10,27,06,WT10@27,17.11.19,12,0.0074,0.0083,0.0074,0,0.203,-100,,1.079,0.043,4.150579151,2,,,cluster,,,,
33,SS01,27,03,SS01@27,17.11.19,13,0.0054,0.0074,0.0054,0,0.088,-100,,,,,,,,yes,,,,
33,WT10,27,06,WT10@27,17.11.19,13,0.0074,0.0113,0.0074,0,0.393,-100,,0.224,-0.006,-2.608695652,1,,,no,,,,
33,SS01,27,03,SS01@27,17.11.19,14,0.2799,0.2971,0.2799,0.058,0.13,-55.38461538,71200,2.245,0.096,4.467194044,5,1,25,no,,31715,-23,
33,WT10,27,06,WT10@27,17.11.19,14,0.2652,0.3284,0.2652,0.193,0.264,-26.89393939,,0.82,-0.029,-3.415783274,1,,,no,,,,
33,SS01,27,03,SS01@27,17.11.19,15,0.0064,0.0069,0.0064,0,0.269,-100,,0.884,0.149,20.27210884,1,,,no,,,,
33,WT10,27,06,WT10@27,17.11.19,15,0.2632,0.3309,0.2632,0.204,0.282,-27.65957447,,0.781,-0.034,-4.171779141,2,,,no,,,,
